Protocol;Environment;ParallelClients;TimeSlot;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration
;;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
websockets;remote;10;evening;27.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;27.0;12.66;2.74;8.33;10.89;11.52;14.67;17.43;27.0;8.48;3.37;3.91;5.82;7.57;10.62;15.72;27.0;12.39;1.62;9.36;11.47;12.01;14.14;15.09;27.0;10.22;0.74;9.06;9.66;10.4;10.68;11.62;27.0;9.46;0.67;8.74;8.98;9.21;9.64;11.24;27.0;11.78;0.22;11.28;11.6;11.76;11.91;12.08;27.0;33863181501.63;219106629.4;33565949952.0;33599502336.0;33841696768.0;34102267904.0;34155880448.0;27.0;33659177946.07;782322442.61;32360779776.0;32892839936.0;33674633216.0;34177327104.0;34799427584.0;27.0;34005502027.85;222293492.52;33691267072.0;33711896576.0;34036482048.0;34237902848.0;34253946880.0;27.0;3591321372.44;30833027.66;3525857280.0;3571232768.0;3588915200.0;3611789312.0;3653656576.0;27.0;3575659178.67;30311766.98;3522568192.0;3553026048.0;3570593792.0;3599081472.0;3632697344.0;27.0;3635728535.7;21548725.36;3609464832.0;3612076032.0;3632451584.0;3661006848.0;3664805888.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;71.22;34.74;24.73;40.01;69.38;104.07;131.46;27.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;27.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;27.0;48.48;26.13;21.0;28.0;37.0;64.5;102.0;27.0;46.52;26.75;19.0;24.0;36.0;63.0;101.0
websockets;remote;10;morning;27.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;27.0;5.06;1.35;2.95;4.39;4.85;5.58;8.57;27.0;4.28;2.27;1.29;2.54;3.72;5.07;9.77;27.0;6.75;1.63;3.86;5.94;6.84;7.92;9.67;27.0;9.96;0.73;9.06;9.38;10.03;10.47;11.45;27.0;9.63;1.03;8.54;9.05;9.38;9.8;13.45;27.0;11.68;0.2;11.41;11.56;11.6;11.9;11.93;27.0;26684267785.48;42662882.15;26617634816.0;26651834368.0;26670972928.0;26719434752.0;26755088384.0;27.0;27078613522.96;311934421.24;26441363456.0;26862837760.0;27132051456.0;27342632960.0;27503050752.0;27.0;26823421952.0;45881745.66;26755833856.0;26783631360.0;26819452928.0;26873270272.0;26887462912.0;27.0;3564608170.67;28039487.9;3515731968.0;3544596480.0;3567468544.0;3586899968.0;3620028416.0;27.0;3551359582.81;30623309.18;3508817920.0;3526983680.0;3544641536.0;3572729856.0;3608764416.0;27.0;3616408613.93;14552141.92;3593531392.0;3606749184.0;3614150656.0;3629369344.0;3643613184.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;72.76;44.39;20.99;36.57;59.47;99.91;192.13;27.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;27.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;27.0;55.0;34.12;21.0;31.0;46.0;75.0;119.0;27.0;52.15;35.97;13.0;25.0;42.0;74.5;119.0
websockets;remote;10;night;28.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;28.0;8.08;2.98;5.18;5.54;6.7;10.28;14.84;28.0;7.97;2.75;3.4;5.53;8.59;9.74;14.06;28.0;12.72;1.75;10.61;11.0;12.79;13.89;16.07;28.0;9.8;0.55;9.03;9.37;9.71;10.05;11.2;28.0;9.4;0.72;8.53;8.86;9.05;9.92;11.2;28.0;11.03;0.5;10.22;10.39;11.23;11.41;11.73;28.0;42854449590.86;822749050.48;42091470848.0;42143433728.0;42479587328.0;43987562496.0;44042817536.0;28.0;43126584027.43;977900954.73;42011279360.0;42504470528.0;42608472064.0;44304525312.0;44676808704.0;28.0;43001445083.43;814246803.36;42252136448.0;42281496576.0;42628354048.0;44131214336.0;44170051584.0;28.0;3408042861.71;31252745.73;3349450752.0;3383796736.0;3404412928.0;3431350272.0;3471216640.0;28.0;3409867922.29;45305551.2;3351519232.0;3367833600.0;3401949184.0;3439984640.0;3508740096.0;28.0;3448590921.14;19065120.0;3426603008.0;3433504768.0;3437674496.0;3466993664.0;3480952832.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;78.61;48.22;18.5;26.93;78.05;118.94;178.41;28.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;28.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;28.0;55.43;36.42;22.0;25.75;38.0;94.25;136.0;28.0;51.75;38.25;14.0;21.0;32.0;92.75;135.0
websockets;remote;20;afternoon;32.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;32.0;13.31;3.67;5.47;11.96;13.44;15.63;20.51;32.0;7.12;3.13;2.33;5.26;6.78;7.64;15.72;32.0;11.79;1.87;5.15;11.04;11.91;12.6;15.72;32.0;11.24;1.1;9.53;10.57;11.2;12.08;13.17;32.0;9.37;0.62;8.85;8.86;9.18;9.57;11.24;32.0;11.87;0.17;11.58;11.73;11.89;12.07;12.21;32.0;28830800768.0;827480395.69;27811852288.0;27883218944.0;29259743232.0;29673227264.0;29774024704.0;32.0;28827359872.0;966940030.52;27714269184.0;28008965120.0;28354725888.0;29907451904.0;30465544192.0;32.0;28981969664.0;806849716.96;28006375424.0;28053549056.0;29412708352.0;29831000064.0;29877932032.0;32.0;3245286144.0;47061952.6;3155394560.0;3220652032.0;3250421760.0;3275044864.0;3337699328.0;32.0;3277243392.0;66013745.81;3168210944.0;3239077888.0;3270494208.0;3323362304.0;3442126848.0;32.0;3333452288.0;8943884.97;3319554048.0;3326835712.0;3332626432.0;3337422848.0;3353374720.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;44.15;29.49;12.68;20.95;39.04;59.47;124.89;32.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;32.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;32.0;90.06;55.0;24.0;48.75;64.5;119.5;197.0;32.0;86.69;56.95;20.0;42.0;64.0;119.25;197.0
websockets;remote;20;evening;29.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;29.0;13.14;3.22;8.95;10.7;12.04;15.43;19.08;29.0;6.8;3.04;2.15;3.87;7.32;8.89;12.22;29.0;10.99;3.49;5.96;8.4;9.95;14.55;15.92;29.0;11.39;1.05;10.05;10.59;11.24;12.27;13.23;29.0;9.91;1.14;8.91;9.06;9.55;10.39;13.76;29.0;12.14;0.24;11.6;12.02;12.23;12.27;12.58;29.0;33366336900.41;421601207.27;32421023744.0;33489383424.0;33529815040.0;33591169024.0;33678643200.0;29.0;33706088801.1;469508181.57;32828919808.0;33450057728.0;33777033216.0;34036576256.0;34507010048.0;29.0;33501129904.55;423100436.76;32560893952.0;33647869952.0;33688891392.0;33702449152.0;33737408512.0;29.0;3600209425.66;50602387.5;3526135808.0;3558789120.0;3601997824.0;3643899904.0;3678023680.0;29.0;3636569617.66;65571979.84;3522334720.0;3580035072.0;3639459840.0;3690463232.0;3737579520.0;29.0;3687418632.83;11472128.31;3668541440.0;3678511104.0;3687182336.0;3696177152.0;3707621376.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;61.76;43.36;17.47;27.75;49.95;89.2;166.51;29.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;29.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;29.0;72.31;40.98;24.0;48.0;62.0;94.0;143.0;29.0;65.38;44.59;15.0;28.0;50.0;90.0;143.0
websockets;remote;20;morning;34.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;34.0;10.09;3.01;6.05;7.46;9.04;12.75;15.45;34.0;3.8;2.15;1.27;1.97;3.34;4.71;8.68;34.0;9.53;2.75;6.57;7.79;8.84;10.23;16.94;34.0;11.71;1.16;9.43;11.11;11.89;12.65;13.9;34.0;9.42;0.69;8.88;9.05;9.21;9.56;12.1;34.0;12.18;0.35;11.62;11.92;12.12;12.35;12.92;34.0;26922425524.71;206883555.58;26651267072.0;26716596224.0;26873233408.0;27155082240.0;27201642496.0;34.0;27182742708.71;327140740.5;26481049600.0;26947822592.0;27306074112.0;27403041792.0;27676008448.0;34.0;27067779915.29;202235285.93;26814070784.0;26860353536.0;27059857408.0;27285356544.0;27343151104.0;34.0;3581154605.18;43749777.65;3487920128.0;3542771712.0;3589076992.0;3610082304.0;3667480576.0;34.0;3580069526.59;57898047.46;3496615936.0;3529581568.0;3574317056.0;3635526656.0;3696111616.0;34.0;3651301737.41;21613390.36;3627880448.0;3632641024.0;3636967424.0;3675856896.0;3678609408.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;44.64;30.81;12.01;22.27;34.7;52.87;146.92;34.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;34.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;34.0;92.59;59.21;25.0;49.0;77.5;115.0;209.0;34.0;88.21;61.47;17.0;47.25;72.0;112.5;208.0
websockets;remote;20;night;29.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;29.0;14.81;2.94;10.02;12.89;14.81;16.6;19.67;29.0;11.32;3.76;5.04;8.59;10.65;14.31;22.02;29.0;13.23;2.54;9.81;11.51;12.17;15.15;20.72;29.0;11.16;1.05;9.06;10.39;11.24;11.89;13.09;29.0;9.44;0.93;8.54;8.88;9.03;9.7;13.23;29.0;11.68;0.18;11.39;11.56;11.73;11.76;12.06;29.0;44364883614.9;232289208.9;44020035584.0;44091781120.0;44424511488.0;44582932480.0;44691472384.0;29.0;45047522833.66;281579309.46;44474904576.0;44830023680.0;44967755776.0;45355098112.0;45520048128.0;29.0;44530104390.62;235876129.57;44212494336.0;44231757824.0;44590759936.0;44768387072.0;44803608576.0;29.0;3414867826.76;45905234.15;3325186048.0;3379036160.0;3412262912.0;3449053184.0;3501645824.0;29.0;3418381912.28;57533744.77;3329413120.0;3368878080.0;3426635776.0;3471855616.0;3503722496.0;29.0;3487088640.0;15506239.42;3464548352.0;3475247104.0;3482849280.0;3498266624.0;3517132800.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;46.81;29.41;16.76;23.79;38.43;62.44;138.76;29.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;29.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;29.0;78.86;40.85;31.0;46.0;67.0;105.0;151.0;29.0;75.28;42.84;18.0;40.0;65.0;105.0;149.0
webtransport;local;1;afternoon;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;9.91;5.92;3.32;6.42;8.59;11.91;28.5;25.0;9.68;4.36;4.13;6.64;9.33;12.5;24.9;25.0;28.92;4.18;23.05;25.88;27.44;33.24;36.62;25.0;9.89;5.9;3.32;6.44;8.59;11.82;28.5;25.0;9.69;4.36;4.13;6.64;9.33;12.5;24.9;25.0;28.88;4.27;23.12;25.78;27.39;33.14;37.21;25.0;32996611686.4;372969234.0;32384892928.0;32693895168.0;33098801152.0;33206779904.0;33597521920.0;25.0;33076528742.4;355081287.72;32440692736.0;32965894144.0;33150464000.0;33271672832.0;33625366528.0;25.0;33045371289.6;389257503.44;32404131840.0;32671109120.0;33141231616.0;33292025856.0;33665404928.0;25.0;32996608245.76;372955360.3;32384925696.0;32693927936.0;33098801152.0;33206779904.0;33597521920.0;25.0;33076535459.84;355069128.65;32440692736.0;32965894144.0;33150464000.0;33271672832.0;33625366528.0;25.0;33046777528.32;389614183.53;32403828736.0;32675917824.0;33148026880.0;33292107776.0;33664790528.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;702.13;136.31;277.52;624.43;624.43;832.57;832.57;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;4.0;1.12;3.0;4.0;4.0;4.0;9.0;25.0;3.76;1.2;3.0;3.0;4.0;4.0;9.0
webtransport;local;1;evening;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;9.51;3.72;3.42;6.8;9.77;11.43;16.23;25.0;9.04;4.09;2.05;6.84;8.01;10.55;21.29;25.0;24.35;4.62;17.29;20.94;23.22;27.64;34.57;25.0;9.52;3.72;3.42;6.85;9.77;11.41;16.23;25.0;9.03;4.09;2.05;6.84;8.01;10.55;21.29;25.0;24.49;4.71;17.09;21.19;23.24;27.47;34.77;25.0;33843628933.12;54009835.8;33741119488.0;33817075712.0;33857495040.0;33878872064.0;33930711040.0;25.0;33887465635.84;53601865.76;33747566592.0;33861099520.0;33891586048.0;33917743104.0;33994305536.0;25.0;33876343029.76;54433575.19;33790046208.0;33840717824.0;33877753856.0;33902481408.0;34013929472.0;25.0;33843662028.8;53998532.04;33741119488.0;33817108480.0;33857646592.0;33878872064.0;33930743808.0;25.0;33887479070.72;53610105.24;33747566592.0;33861099520.0;33891586048.0;33917743104.0;33994305536.0;25.0;33875757793.28;54640650.5;33784647680.0;33840336896.0;33877057536.0;33901592576.0;34013634560.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;589.46;57.23;499.54;499.54;624.43;624.43;624.43;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;4.52;0.51;4.0;4.0;5.0;5.0;5.0;25.0;4.28;0.46;4.0;4.0;4.0;5.0;5.0
webtransport;local;1;morning;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;2.68;1.15;1.07;1.82;2.65;3.61;5.07;25.0;2.4;1.61;0.78;1.27;1.86;3.02;7.8;25.0;20.97;2.32;18.55;19.3;20.59;21.7;29.1;25.0;2.68;1.15;1.07;1.82;2.65;3.61;5.07;25.0;2.4;1.61;0.78;1.27;1.86;3.02;7.8;25.0;20.94;2.25;18.42;19.29;20.61;21.79;28.84;25.0;23476996505.6;221164973.29;23233396736.0;23344021504.0;23415164928.0;23446847488.0;24052445184.0;25.0;23520950845.44;214847736.32;23322021888.0;23402332160.0;23443316736.0;23507886080.0;24158195712.0;25.0;23544968806.4;216617299.59;23280349184.0;23396188160.0;23523901440.0;23557898240.0;24074846208.0;25.0;23477003059.2;221164418.94;23233417216.0;23344021504.0;23415164928.0;23446867968.0;24052445184.0;25.0;23521258700.8;214874972.87;23322021888.0;23402332160.0;23443316736.0;23507886080.0;24158195712.0;25.0;23544552816.64;217203938.1;23286771712.0;23396450304.0;23527817216.0;23558324224.0;24075042816.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;790.94;84.97;624.43;832.57;832.57;832.57;832.57;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;3.4;0.5;3.0;3.0;3.0;4.0;4.0;25.0;3.2;0.41;3.0;3.0;3.0;3.0;4.0
webtransport;local;1;night;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;4.5;2.45;1.38;2.34;3.95;5.77;9.93;25.0;4.84;2.4;2.13;3.26;4.0;6.45;10.62;25.0;20.58;6.91;3.78;19.24;20.55;23.06;33.01;25.0;4.48;2.47;1.37;2.34;3.95;5.77;9.93;25.0;4.84;2.4;2.13;3.26;3.99;6.45;10.62;25.0;20.49;6.75;3.78;18.95;20.35;23.2;32.62;25.0;40643315466.24;189812183.38;40024137728.0;40587874304.0;40653078528.0;40726093824.0;41092853760.0;25.0;40663321313.28;173524309.25;40050216960.0;40589635584.0;40711827456.0;40757587968.0;40905551872.0;25.0;40689478205.44;153024124.82;40141352960.0;40661426176.0;40687112192.0;40787787776.0;40871620608.0;25.0;40643321856.0;189809895.29;40024137728.0;40587874304.0;40653078528.0;40726093824.0;41092853760.0;25.0;40663321313.28;173524309.25;40050216960.0;40589635584.0;40711827456.0;40757587968.0;40905551872.0;25.0;40690383093.76;153886189.25;40141316096.0;40658268160.0;40683913216.0;40792354816.0;40871260160.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;683.08;210.07;50.97;624.43;832.57;832.57;832.57;25.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;5.92;9.49;3.0;3.0;4.0;4.0;50.0;25.0;5.8;9.31;3.0;3.0;3.0;4.0;49.0
webtransport;local;5;afternoon;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;8.66;1.71;5.6;7.71;8.79;9.95;11.08;15.0;9.03;3.06;5.27;7.49;8.46;10.6;17.38;15.0;27.81;3.15;22.66;24.37;29.59;29.88;30.96;15.0;8.66;1.71;5.6;7.71;8.79;9.95;11.08;15.0;9.05;3.04;5.27;7.49;8.46;10.6;17.38;15.0;27.91;3.1;22.85;24.38;29.59;30.13;30.76;15.0;33136064648.53;31132691.86;33091989504.0;33105131520.0;33139412992.0;33162219520.0;33179795456.0;15.0;33183849403.73;76498067.91;33051971584.0;33112438784.0;33200852992.0;33253863424.0;33269739520.0;15.0;33225116603.73;41923002.2;33191022592.0;33194952704.0;33200373760.0;33276284928.0;33288794112.0;15.0;33136111889.07;31111321.83;33091993600.0;33105371136.0;33139412992.0;33162268672.0;33179795456.0;15.0;33183884356.27;76481843.36;33051971584.0;33112438784.0;33200852992.0;33253863424.0;33269739520.0;15.0;33224904157.87;42082958.7;33190146048.0;33194620928.0;33198788608.0;33280002048.0;33286373376.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;153.74;5.64;146.92;146.92;156.11;156.11;166.51;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;16.33;0.49;16.0;16.0;16.0;17.0;17.0;15.0;16.27;0.59;15.0;16.0;16.0;17.0;17.0
webtransport;local;5;evening;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;11.05;5.34;5.57;7.47;8.08;16.89;19.96;15.0;15.89;5.89;6.15;12.87;16.47;17.22;28.82;15.0;24.45;3.8;18.07;21.56;26.66;27.15;27.93;15.0;11.08;5.31;5.58;7.44;8.08;16.89;19.96;15.0;15.9;5.91;6.15;12.91;16.49;17.24;28.85;15.0;24.43;4.02;18.1;19.99;26.66;27.06;28.17;15.0;33189510621.87;514324967.91;32834867200.0;32837036032.0;32839667712.0;33891358720.0;33894375424.0;15.0;32913492104.53;13751245.1;32892227584.0;32904517632.0;32916656128.0;32921036800.0;32935526400.0;15.0;33219990323.2;491819378.68;32838209536.0;32839577600.0;32929132544.0;33882101760.0;33897107456.0;15.0;33189520179.2;514323966.45;32834936832.0;32837058560.0;32839667712.0;33891379200.0;33894408192.0;15.0;32913322530.13;13472893.5;32892227584.0;32904517632.0;32916656128.0;32921036800.0;32933343232.0;15.0;33219881369.6;491389280.11;32838303744.0;32840032256.0;32929521664.0;33881223168.0;33897709568.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;144.82;5.01;138.76;138.76;146.92;146.92;156.11;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;17.27;0.59;16.0;17.0;17.0;18.0;18.0;15.0;17.27;0.59;16.0;17.0;17.0;18.0;18.0
webtransport;local;5;morning;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;5.16;1.75;2.64;3.6;5.57;6.58;7.68;15.0;6.51;2.83;1.86;4.83;6.61;8.31;11.2;15.0;21.02;0.62;19.41;20.74;21.08;21.51;21.76;15.0;5.16;1.75;2.64;3.61;5.57;6.58;7.68;15.0;6.54;2.84;1.86;4.83;6.61;8.31;11.2;15.0;21.13;0.59;20.21;20.72;21.09;21.53;22.17;15.0;23295330986.67;79004371.94;23181545472.0;23197288448.0;23331205120.0;23353505792.0;23369003008.0;15.0;23410096537.6;83927575.58;23286763520.0;23320967168.0;23445315584.0;23476779008.0;23522824192.0;15.0;23382744541.87;91486982.0;23284772864.0;23293714432.0;23355723776.0;23493920768.0;23512965120.0;15.0;23295322248.53;78998248.61;23181545472.0;23197302784.0;23331205120.0;23353505792.0;23369068544.0;15.0;23410147601.07;83979055.81;23286763520.0;23320967168.0;23445250048.0;23476779008.0;23522824192.0;15.0;23383499844.27;91771885.53;23284305920.0;23290818560.0;23362457600.0;23492984832.0;23514132480.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;196.4;7.33;192.13;192.13;192.13;200.14;208.14;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;13.0;0.0;13.0;13.0;13.0;13.0;13.0;15.0;12.73;0.46;12.0;12.5;13.0;13.0;13.0
webtransport;local;5;night;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;7.0;3.67;3.22;4.25;5.47;9.86;13.98;15.0;11.37;3.23;6.64;8.97;10.83;13.65;18.07;15.0;22.86;0.84;21.88;22.16;22.75;23.54;24.51;15.0;7.0;3.67;3.22;4.25;5.47;9.86;13.98;15.0;11.41;3.19;6.64;9.32;10.83;13.65;18.07;15.0;22.83;0.73;22.15;22.31;22.46;23.45;24.12;15.0;40689671372.8;48593078.68;40556916736.0;40653572096.0;40712056832.0;40720414720.0;40732819456.0;15.0;40718238788.27;25461982.2;40673116160.0;40708755456.0;40711938048.0;40733874176.0;40771170304.0;15.0;40739884509.87;70129188.44;40636088320.0;40648138752.0;40773820416.0;40797763584.0;40804425728.0;15.0;40689548219.73;48720730.72;40556916736.0;40653062144.0;40712044544.0;40720414720.0;40733118464.0;15.0;40718170248.53;25413618.52;40673116160.0;40708718592.0;40709943296.0;40733874176.0;40771170304.0;15.0;40739369779.2;71913960.56;40636252160.0;40648990720.0;40773197824.0;40799156224.0;40810504192.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;174.44;5.8;166.51;166.51;178.41;178.41;178.41;15.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;14.67;0.49;14.0;14.0;15.0;15.0;15.0;15.0;14.33;0.49;14.0;14.0;14.0;15.0;15.0
webtransport;local;10;afternoon;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;12.54;3.18;7.12;9.85;12.3;14.94;18.44;30.0;18.67;7.69;7.19;13.01;15.49;26.85;30.34;30.0;27.68;1.24;24.8;26.88;27.73;28.32;30.21;30.0;12.53;3.19;7.12;9.9;12.3;14.94;18.44;30.0;18.66;7.66;7.19;13.02;15.49;26.81;30.08;30.0;27.94;1.27;25.2;26.97;27.98;28.7;30.66;30.0;33025185928.53;98456859.76;32934342656.0;32951229440.0;32968103936.0;33151057920.0;33179918336.0;30.0;33156880520.53;66648918.93;33071702016.0;33081483264.0;33183150080.0;33212479488.0;33290731520.0;30.0;33114114867.2;70631593.02;33004593152.0;33047928832.0;33120481280.0;33188946944.0;33210130432.0;30.0;33025195349.33;98451615.82;32934375424.0;32951237632.0;32968103936.0;33151077376.0;33179852800.0;30.0;33156973090.13;66756990.24;33071702016.0;33081483264.0;33183084544.0;33212463104.0;33291616256.0;30.0;33113890952.53;68910643.49;33004658688.0;33053907968.0;33118429184.0;33185601536.0;33209585664.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;77.45;3.13;73.46;73.46;78.05;80.57;83.26;30.0;313357583.0;0.0;313357583.0;313357583.0;313357583.0;313357583.0;313357583.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;32.6;1.13;31.0;32.0;32.0;34.0;34.0;30.0;32.3;1.32;30.0;31.0;32.0;34.0;34.0
